ClbWaveGap	ClbWavePhase	ClbPhaseMode	ClbWaveTaper	ClbWaveTemperature	ClbXpos	ClbZpos	ClbUndCenter	ClbWaveBx	ClbDeltaBx	ClbWaveBz	ClbDeltaBz	ClbPhaseError	ClbPeaksBxTaper	ClbPeaksBzTaper	ClbWaveIx	ClbWaveIz	ClbWaveI2x	ClbWaveI2z	ClbFundEng	ClbLambdaL	ClbWaveMultiVDip	ClbWaveVQuad	ClbWaveVSex	ClbWaveVOct	ClbWaveMultiHDip	ClbWaveHQuad	ClbWaveHSex	ClbWaveHOct	ClbWaveCoilI1	ClbWaveCoilI2	ClbWaveCoilI3	ClbWaveCoilI4	ClbOutFileInt	ClbOutFileFld	ClbPhaseIntegral
200.00	8	0	0.000	23	-5	1	0.861663	0.015585	0.0563	0.316068	0.1181	6.32	0.81	-5.81	0.047	0.023	0.042	-0.302	3195.995	3.8754e-10	2.32	16.81	-42.44	-24	9.51	-10.61	115.03	1.2e+02	0.8468	-1.3642	-1.3058	1.2739	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	369.596
200.00	9	0	0.000	23	-5	1	0.860297	0.017249	0.0544	0.241632	0.1315	6.74	0.06	-4.56	0.038	0.001	0.028	-0.288	3445.571	3.5933e-10	0.24	17.53	-40.62	-33	8.47	-14.78	117.93	1.4e+02	0.9451	-1.3296	-1.1778	1.1171	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	221.510
200.00	10	0	0.000	23	-5	1	0.858328	0.018360	0.0674	0.187422	0.1242	6.59	0.01	-9.60	0.066	0.010	0.044	-0.265	3603.272	3.4358e-10	1.13	13.32	-42.08	-4.3	11.35	-18.91	116.87	1.4e+02	0.6904	-1.3336	-1.1579	1.0277	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	138.255
200.00	11	0	0.000	23	-5	1	0.855767	0.015573	0.1108	0.180041	0.0998	5.88	0.11	-27.76	0.107	0.040	0.103	-0.238	3623.424	3.4169e-10	4.12	17.26	-42.58	-35	15.80	-24.60	120.71	1.4e+02	0.1721	-1.3967	-1.1260	1.0852	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	127.180
200.00	0	0	0.000	23	0	1	0.85112	0.006415	0.1216	0.722841	0.0102	5.95	3.80	6.46	0.056	-0.094	-0.013	0.064	1845.093	6.7033e-10	-9.15	-9.73	45.39	93	9.07	9.96	79.99	-1.4e+02	0.0012	-0.2566	0.4321	-0.8360	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1851.284
200.00	1	0	0.000	23	0	1	0.850479	0.006928	0.1126	0.710095	0.0130	5.75	3.59	-5.18	0.047	-0.088	-0.003	0.029	1867.814	6.6221e-10	-8.73	-9.30	37.37	94	7.95	9.78	82.55	-1.4e+02	0.1107	-0.3706	0.3205	-0.6203	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1808.512
200.00	2	0	0.000	23	0	1	0.849831	0.007398	0.1065	0.691404	0.0130	5.78	3.86	-17.28	0.045	-0.089	-0.010	-0.019	1929.836	6.4099e-10	-8.74	-10.01	38.11	99	7.61	11.06	81.91	-1.2e+02	0.3342	-0.5404	0.1274	-0.4465	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1697.327
200.00	3	0	0.000	23	0	1	0.849177	0.007702	0.1030	0.656197	0.0133	5.61	4.72	-6.63	0.080	-0.056	-0.012	-0.037	2033.822	6.0832e-10	-5.58	-12.38	36.10	1e+02	11.71	11.66	88.52	-1.5e+02	0.1739	-0.5728	-0.1901	-0.3506	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1525.985
200.00	4	0	0.000	23	0	1	0.848497	0.007786	0.1020	0.605718	0.0132	5.36	4.77	-21.78	0.078	-0.045	-0.016	-0.071	2182.277	5.6707e-10	-4.28	-12.47	34.54	1.2e+02	11.55	8.64	93.14	-1.2e+02	0.2799	-0.6469	-0.3734	-0.1784	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1309.673
200.00	5	0	0.000	23	0	1	0.847781	0.007764	0.1029	0.548146	0.0136	5.19	4.65	-29.20	0.045	-0.058	-0.023	-0.086	2378.597	5.2036e-10	-5.55	-12.16	35.55	1e+02	8.34	11.04	87.29	-1.1e+02	0.5091	-0.6425	-0.3011	-0.0939	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1064.920
200.00	6	0	0.000	23	0	1	0.852514	0.007625	0.1039	0.482219	0.0156	5.45	4.05	-17.90	0.041	-0.034	-0.034	-0.168	2622.326	4.7247e-10	-3.19	-10.26	30.10	80	7.97	11.12	96.19	-1.1e+02	0.7831	-0.8324	-0.7486	0.3105	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	814.949
200.00	7	0	0.000	23	0	1	0.851653	0.007216	0.1095	0.403870	0.0183	5.83	4.22	-13.00	0.050	-0.037	-0.046	-0.302	2897.454	4.2732e-10	-3.47	-13.71	32.59	1e+02	8.84	10.41	96.70	-1e+02	1.3320	-1.3625	-1.3314	0.7692	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	578.863
200.00	8	0	0.000	23	0	1	0.861619	0.006584	0.1251	0.319469	0.1187	6.67	3.26	-3.42	0.070	0.005	-0.059	-0.330	3186.495	3.8858e-10	0.83	-10.46	29.68	85	10.71	8.93	92.03	-1.2e+02	1.2536	-1.3232	-1.7064	0.9559	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	375.749
200.00	9	0	0.000	23	0	1	0.860254	0.005554	0.1458	0.243787	0.1313	7.04	3.04	-2.47	0.049	-0.011	-0.071	-0.337	3438.839	3.5988e-10	-1.05	-12.55	23.64	97	8.68	5.31	88.36	-93	1.4403	-1.3216	-1.6423	0.9431	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	225.055
200.00	10	0	0.000	23	0	1	0.858288	0.003759	0.2093	0.189205	0.1237	6.90	2.50	-8.55	0.058	-0.010	-0.054	-0.307	3599.541	3.4381e-10	-0.59	-8.55	27.17	68	9.44	0.58	85.56	-96	1.2454	-1.2722	-1.5089	0.8540	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	140.101
200.00	11	0	0.000	23	0	1	0.855732	0.001285	0.4994	0.181893	0.0996	6.29	0.13	-30.13	0.069	0.024	0.008	-0.280	3621.090	3.4184e-10	2.53	-10.93	28.70	82	10.80	-5.29	89.68	-1.1e+02	0.7913	-1.2444	-1.3899	1.0278	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	128.509
200.00	0	0	0.000	23	5	1	0.851116	0.004067	0.2080	0.718648	0.0105	5.83	3.61	5.39	0.015	-0.054	0.099	-0.092	1856.421	6.6625e-10	-5.41	-9.42	-99.36	-51	5.02	-19.05	85.73	96	0.2549	-0.9172	0.0949	0.3892	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1829.452
200.00	1	0	0.000	23	5	1	0.850475	0.004597	0.1834	0.706039	0.0132	5.59	3.29	-6.79	0.008	-0.047	0.095	-0.153	1878.581	6.5839e-10	-5.04	-9.28	-101.57	-47	4.17	-20.43	82.03	1.2e+02	0.5014	-1.0994	-0.1644	0.6665	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1788.053
200.00	2	0	0.000	23	5	1	0.849827	0.004945	0.1720	0.687567	0.0132	5.59	3.51	-18.53	0.007	-0.053	0.092	-0.144	1940.106	6.3757e-10	-5.48	-9.44	-94.53	-42	4.23	-22.45	88.97	1.6e+02	0.5015	-1.0753	-0.1097	0.6036	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1678.996
200.00	3	0	0.000	23	5	1	0.849172	0.005028	0.1695	0.652833	0.0134	5.37	4.20	-7.38	0.043	-0.028	0.093	-0.187	2043.415	6.0540e-10	-3.03	-9.36	-96.44	-54	8.17	-19.32	105.56	1.5e+02	0.4603	-1.2541	-0.4912	0.7730	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1510.284
200.00	4	0	0.000	23	5	1	0.848494	0.004763	0.1790	0.602621	0.0133	5.05	4.29	-22.86	0.055	-0.017	0.083	-0.259	2190.918	5.6470e-10	-1.86	-11.56	-100.61	-47	9.46	-13.13	101.63	1.3e+02	0.6910	-1.4984	-0.8823	1.0377	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1296.794
200.00	5	0	0.000	23	5	1	0.847778	0.004165	0.2055	0.545339	0.0137	4.84	4.22	-29.75	0.036	-0.031	0.073	-0.297	2386.222	5.1854e-10	-3.47	-11.54	-95.29	-49	7.38	-9.60	102.96	1.2e+02	0.9926	-1.6229	-0.9505	1.1598	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1054.866
200.00	6	0	0.000	23	5	1	0.852512	0.003148	0.2739	0.479742	0.0156	4.99	3.36	-17.66	0.035	-0.019	0.069	-0.338	2628.215	4.7116e-10	-2.07	-12.21	-84.18	-47	7.55	-10.50	103.35	1.4e+02	1.1158	-1.7210	-1.1711	1.3591	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	807.408
200.00	7	0	0.000	23	5	1	0.851654	0.001537	0.5246	0.401781	0.0180	5.37	2.88	-10.31	0.045	-0.019	0.060	-0.369	2902.635	4.2648e-10	-2.20	-11.41	-88.14	-43	8.59	-8.59	102.52	1.3e+02	1.2356	-1.8469	-1.3442	1.4285	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	573.745
200.00	8	0	0.000	23	5	1	0.861622	0.001166	0.6698	0.317735	0.1178	6.18	-2.30	-0.33	0.057	0.022	0.047	-0.395	3189.949	3.8810e-10	2.15	-12.39	-91.75	-61	9.59	-7.45	100.03	91	1.1744	-1.7794	-1.6896	1.6255	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	372.554
200.00	9	0	0.000	23	5	1	0.860263	0.004858	0.1779	0.242319	0.1310	6.62	-2.51	1.60	0.020	-0.001	0.038	-0.389	3440.967	3.5962e-10	-0.30	-10.73	-90.62	-74	5.86	-13.16	97.43	1.1e+02	1.3832	-1.7181	-1.4939	1.5928	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	223.099
200.00	10	0	0.000	23	5	1	0.858302	0.010127	0.0782	0.187571	0.1228	6.43	-1.26	-5.20	0.007	0.007	0.048	-0.369	3601.199	3.4361e-10	0.41	-12.66	-82.29	-53	4.44	-15.69	100.13	1.1e+02	1.2805	-1.5945	-1.3744	1.6091	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	138.451
200.00	11	0	0.000	23	5	1	0.855739	0.013585	0.0767	0.179672	0.0989	5.63	1.50	-28.31	-0.012	0.035	0.112	-0.347	3623.423	3.4155e-10	3.39	-13.15	-93.24	-67	2.70	-21.43	103.34	1e+02	0.9499	-1.5259	-1.1655	1.8778	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	126.370
200.00	0	0	0.000	23	12	1	0.850955	0.012316	0.1581	0.646389	0.0114	5.52	-10.55	-24.46	0.324	-0.242	0.277	0.300	2062.193	5.9943e-10	-25.60	-81.65	-379.86	-3.4e+02	3.50	-314.49	545.79	6.5e+03	-1.9668	-1.5411	2.0180	-2.3262	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1474.961
200.00	1	0	0.000	23	12	1	0.850326	0.010566	0.1850	0.630358	0.0136	5.46	-10.19	-8.04	0.335	-0.234	0.273	0.308	2096.218	5.8971e-10	-25.00	-81.68	-383.95	-3.5e+02	4.32	-320.74	498.90	6.6e+03	-2.0510	-1.4997	1.9697	-2.3717	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1423.881
200.00	2	0	0.000	23	12	1	0.849685	0.009787	0.2019	0.606928	0.0136	5.37	-10.78	-17.18	0.340	-0.233	0.267	0.299	2168.777	5.7000e-10	-25.05	-80.28	-377.69	-3.5e+02	5.30	-317.09	481.79	6.5e+03	-2.0156	-1.5300	1.8998	-2.3583	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1320.764
200.00	3	0	0.000	23	12	1	0.849038	0.009986	0.2026	0.575704	0.0142	5.53	-11.47	-8.02	0.399	-0.212	0.264	0.264	2280.922	5.4194e-10	-23.20	-79.01	-376.03	-3.6e+02	10.66	-320.07	517.38	6.6e+03	-2.1255	-1.7502	1.4960	-2.3241	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1173.790
200.00	4	0	0.000	23	12	1	0.848366	0.011226	0.1858	0.524431	0.0139	5.16	-12.42	-19.07	0.438	-0.203	0.253	0.214	2433.881	5.0792e-10	-22.21	-81.56	-381.78	-3.3e+02	14.57	-315.36	488.63	6.5e+03	-2.0491	-1.9975	1.1122	-2.2334	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	995.539
200.00	5	0	0.000	23	12	1	0.847649	0.014234	0.1520	0.467508	0.0139	4.71	-13.20	-24.54	0.439	-0.218	0.240	0.238	2627.376	4.7057e-10	-23.61	-77.24	-375.28	-3.6e+02	14.69	-309.92	508.94	6.6e+03	-2.0482	-1.9278	1.2293	-2.4320	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	799.908
200.00	6	0	0.000	23	12	1	0.852377	0.019713	0.1166	0.404608	0.0155	4.21	-12.33	-14.79	0.451	-0.200	0.231	0.127	2855.827	4.3332e-10	-21.69	-77.29	-375.53	-3.8e+02	16.61	-306.03	441.39	6.4e+03	-1.6916	-2.2986	0.6557	-1.9754	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	605.560
200.00	7	0	0.000	23	12	1	0.862501	0.028836	0.0877	0.330101	0.1052	4.27	-12.37	-1.30	0.462	-0.203	0.216	0.093	3098.997	3.9928e-10	-22.15	-80.27	-370.79	-3.4e+02	17.47	-305.31	454.07	6.4e+03	-1.5299	-2.4374	0.4561	-1.9280	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	427.614
200.00	8	0	0.000	23	12	1	0.861413	0.043871	0.0653	0.256822	0.1200	4.98	-13.77	8.11	0.451	-0.185	0.214	0.045	3332.675	3.7109e-10	-20.03	-80.61	-372.97	-3.8e+02	16.09	-313.52	502.75	6.6e+03	-1.3724	-2.5184	0.2184	-1.6423	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	280.106
200.00	9	0	0.000	23	12	1	0.859915	0.068065	0.0457	0.189259	0.1310	5.08	-14.73	9.68	0.386	-0.200	0.209	0.046	3518.135	3.5151e-10	-21.75	-79.64	-375.28	-3.7e+02	9.83	-310.64	490.08	6.5e+03	-1.1145	-2.3697	0.4585	-1.5258	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	177.373
200.00	10	0	0.000	23	12	1	0.857632	0.099000	0.0339	0.148106	0.1201	4.89	-7.74	-0.30	0.351	-0.185	0.231	0.091	3612.689	3.4229e-10	-20.13	-79.11	-370.90	-3.7e+02	6.48	-311.59	493.89	6.4e+03	-1.3135	-2.0855	0.7467	-1.4786	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	128.520
200.00	11	0	0.000	23	12	1	0.854923	0.102100	0.0585	0.158395	0.0871	4.38	12.97	-23.42	0.295	-0.177	0.285	0.114	3591.140	3.4432e-10	-19.59	-85.41	-372.63	-3.2e+02	0.58	-315.63	511.08	6.5e+03	-1.4220	-1.9567	1.1239	-1.2176	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	137.996
200.00	0	0	0.000	23	-12	1	0.851191	0.034972	0.0536	0.644965	0.0110	8.27	11.32	6.71	0.150	0.138	-0.107	-0.126	2058.233	6.0040e-10	17.02	-232.40	263.07	1.1e+03	-12.00	318.10	413.11	-5.8e+03	-0.1887	-0.0750	-1.8123	0.3104	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1486.078
200.00	1	0	0.000	23	-12	1	0.850528	0.035024	0.0542	0.634720	0.0137	8.14	12.16	-3.01	0.120	0.147	-0.112	-0.146	2080.281	5.9407e-10	18.00	-232.75	265.51	1.1e+03	-14.26	317.71	370.09	-5.7e+03	-0.0479	-0.0122	-1.8532	0.5034	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1452.709
200.00	2	0	0.000	23	-12	1	0.849861	0.035976	0.0536	0.618645	0.0139	7.93	9.22	-17.34	0.087	0.122	-0.114	-0.179	2138.747	5.7786e-10	15.55	-230.35	271.55	1.1e+03	-16.39	315.06	382.09	-5.6e+03	0.2869	-0.1409	-1.7905	0.6223	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1367.668
200.00	3	0	0.000	23	-12	1	0.849186	0.037453	0.0520	0.586795	0.0141	7.24	5.14	-14.13	0.124	0.143	-0.121	-0.192	2235.833	5.5290e-10	17.64	-226.48	268.39	1.1e+03	-11.49	304.87	370.87	-5.4e+03	0.1627	-0.1968	-2.0560	0.6293	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1236.379
200.00	4	0	0.000	23	-12	1	0.848484	0.039886	0.0495	0.542500	0.0144	6.69	-1.30	-31.96	0.115	0.126	-0.125	-0.233	2370.419	5.2161e-10	16.07	-225.87	277.62	1.1e+03	-12.18	307.45	385.87	-5.5e+03	0.4365	-0.3923	-2.1371	0.7378	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	1071.892
200.00	5	0	0.000	23	-12	1	0.84774	0.043968	0.0464	0.491738	0.0149	6.50	-8.47	-40.71	0.042	0.103	-0.132	-0.253	2542.971	4.8627e-10	13.54	-222.09	278.18	1.1e+03	-19.09	303.52	353.75	-5.3e+03	0.8446	-0.3277	-1.9261	0.9151	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	886.492
200.00	6	0	0.000	23	-12	1	0.846941	0.050199	0.0428	0.434298	0.0171	6.64	-13.13	-39.52	0.042	0.117	-0.141	-0.263	2747.494	4.5011e-10	14.74	-220.45	278.00	1e+03	-19.39	307.47	407.08	-5.5e+03	0.8502	-0.2858	-2.0494	0.9859	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	697.128
200.00	7	0	0.000	23	-12	1	0.851545	0.059186	0.0368	0.368564	0.0204	6.81	-16.74	-28.99	0.055	0.112	-0.147	-0.258	2976.096	4.1595e-10	14.12	-216.69	273.38	1e+03	-17.79	298.47	374.80	-5.3e+03	0.8313	-0.3084	-2.0692	0.8931	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	518.629
200.00	8	0	0.000	23	-12	1	0.861472	0.072189	0.0389	0.295887	0.1176	7.21	-22.69	-20.03	0.097	0.157	-0.162	-0.272	3200.672	3.8682e-10	18.70	-214.47	262.95	1e+03	-13.30	294.62	361.42	-5.3e+03	0.6269	-0.2587	-2.4729	0.9666	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	365.516
200.00	9	0	0.000	23	-12	1	0.860087	0.090376	0.0335	0.231622	0.1269	7.50	-25.53	-21.75	0.118	0.141	-0.168	-0.282	3388.271	3.6528e-10	17.10	-216.88	255.69	1.1e+03	-11.21	289.88	358.68	-5.3e+03	0.6840	-0.4059	-2.5241	0.8603	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	252.394
200.00	10	0	0.000	23	-12	1	0.858194	0.110969	0.0340	0.188387	0.1171	7.30	-21.80	-27.82	0.172	0.141	-0.156	-0.277	3503.254	3.5328e-10	17.01	-212.18	265.78	1e+03	-5.40	282.83	349.17	-5.2e+03	0.4679	-0.5847	-2.6310	0.7152	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	189.005
200.00	11	0	0.000	23	-12	1	0.855879	0.114624	0.0502	0.183126	0.0951	6.90	-12.69	-38.44	0.266	0.160	-0.108	-0.258	3517.273	3.5191e-10	18.97	-212.36	260.49	1.1e+03	3.58	279.00	355.85	-5.2e+03	-0.1000	-0.8454	-2.7682	0.5783	1991b-TPF-UFCM_20200224-int0.txt	1991b-TPF-UFCM_20200224-fld0.txt	181.015
